ano,id_municipio,sigla_uf,populacao_atendida_agua,populacao_atentida_esgoto,populacao_urbana,populacao_urbana_residente_agua,populacao_urbana_atendida_agua,populacao_urbana_atendida_agua_ibge,populacao_urbana_residente_esgoto,populacao_urbana_atendida_esgoto,populacao_urbana_residente_esgoto_ibge,extensao_rede_agua,extensao_rede_esgoto,quantidade_sede_municipal_agua,quantidade_sede_municipal_esgoto,quantidade_localidade_agua,quantidade_localidade_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,quantidade_ligacao_total_agua,quantidade_ligacao_total_esgoto,quantidade_economia_ativa_agua,quantidade_economia_ativa_esgoto,quantidade_ligacao_micromedia_ativa_agua,quantidade_economia_residencial_ativa_agua,quantidade_economia_residencial_ativa_esgoto,quantidade_economia_micromedida_ativa_agua,quantidade_economia_residencial_micromedida_ativa_agua,volume_agua_produzido,volume_agua_tratada_eta,volume_agua_micromedido,volume_agua_consumido,volume_agua_faturado,volume_agua_macromedido,volume_agua_tratada_desinfeccao,volume_agua_bruta_exportado,volume_agua_tratada_importado,volume_agua_tratada_exportado,volume_agua_micromedido_economia_ativa,volume_servico_agua,volume_agua_fluoretada,consumo_eletrico_sistemas_agua,volume_esgoto_coletado,volume_esgoto_tratado,volume_esgoto_faturado,volume_esgoto_bruto_exportado,volume_esgoto_bruto_importado,volume_esgoto_importado,volume_esgoto_bruto_exportado_tratamento_importador,consumo_eletrico_sistemas_esgoto,indice_agua_ligacao,indice_hidrometracao,indice_macromedicao_volume_disponibilizado,indice_macromedicao,indice_perda_faturamento,indice_micromedido_economia,indice_coleta_esgoto,indice_tratamento_esgoto,indice_consumo_agua_faturado,indice_extensao_agua_ligacao,indice_extensao_esgoto_ligacao,indice_consumo_agua_per_capita,indice_atendimento_urbano_agua,indice_atendimento_agua_esgoto,indice_volume_agua_economia,indice_faturamento_agua,indice_participacao_economia_agua,indice_micromedicao_relativo_agua,indice_esgotamento_agua_consumida,indice_atendimento_esgoto_esgoto,indice_perda_distribuicao_agua,indice_perda_linear_agua,indice_perda_ligacao_agua,indice_consumo_agua,indice_consumo_medio_agua,indice_atendimento_total_agua,indice_atendimento_esgoto_agua,indice_fluoretacao_agua,indice_consumo_energia_agua,indice_consumo_energia_esgoto,receita_operacional_direta,receita_operacional_direta_agua,receita_operacional_direta_esgoto,receita_operacional_indireta,receita_operacional_direta_agua_exportada,receita_operacional,receita_operacional_direta_esgoto_importado,arrecadacao_total,credito_areceber,despesa_pessoal,quantidade_empregado,despesa_produto_quimico,despesa_energia,despesa_servico_terceiro,despesa_exploracao,despesas_juros_divida,despesa_total_servico,despesa_ativo,despesa_agua_importada,despesa_fiscal,despesa_fiscal_nao_computada,despesa_exploracao_outro,despesa_servico_outro,despesa_amortizacao_divida,despesas_juros_divida_excecao,despesa_divida_variacao,despesa_divida_total,despesa_esgoto_exportado,despesa_capitalizavel_municipio,despesa_capitalizavel_estado,despesa_capitalizavel_prestador,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
2017,3306305,RJ,265081,262430,265081,265081,265081,265201,265081,262430,265201,"1039,59","901,99",1,1,2,0,78238,70357,85673,77792,121190,108742,77835,109956,100088,120449,109215,40033,37901,"15680,46","17161,55","20158,46",35004,0,0,0,"1466,73","11131,66",2897,37901,"27099,4","13729,24","3609,84","10079,23",0,0,0,0,"2151,11","1,55","99,39","43,96","86,96","45,72","10,8","87,48","26,29","12,9","12,1","11,66","162,7",100,99,"26,6","54,28","91,61","99,91",23,99,"53,79","52,68","700,98","46,21","10,8","99,95","98,96","94,67","0,68","0,16",60494044,39790632,17909796,3191027,2793616,63685071,0,65732767,295867578,28349770,450,2982332,18162536,4781874,61902550,0,61902550,0,0,629816,0,6996222,0,0,0,0,0,0,0,0,0,801550,36008,0,837558,0,0,837558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3300407,RJ,177865,177865,177837,177837,175874,179472,177837,175874,179472,610,"303,74",1,1,4,2,42200,36121,45713,39634,62056,52260,41935,54715,46048,61791,54462,"15814,99","15608,99","8362,17","8424,96","10001,11","12651,99",206,0,"1616,36",0,"7372,92","790,74",14733,9242,"8362,17",300,9736,0,0,0,0,"110,07","1,48","99,35","50,25","72,58","39,9","11,4","99,25","3,59","13,6","13,6","7,83","129,8","98,9","98,9","23,7","60,1","88,03","99,25","3,56","98,9","49,37","36,9","544,37","50,63","11,5","99,1","99,1","84,52","0,53","0,01","30082005,06","20374406,65","9707598,41","3410293,49",0,"33492298,55",0,"31208489,9","18574218,82","11342673,47",401,"775534,8","3384363,7","2284528,31","26087467,56",0,"38676902,75",0,"1400200,6","302838,07",0,"6597328,61","12589435,19",0,0,0,0,0,0,0,880000,"1164972,67","7620248,75","75780,43","9741001,85",0,0,"9741001,85",0,0,0,0,0,0,0,0,0,"4669925,01",0,"4669925,01",0,"4669925,01"
2014,3301306,RJ,38948,21690,31803,31803,31662,39414,31803,21281,39414,139,54,1,1,3,2,12056,6187,12921,6667,13405,6581,10445,12436,6088,11456,10633,"11824,87","11823,87","1843,71","9081,42","9127,4","1639,87",0,0,0,7043,"1646,39","49,1","1639,87","4617,71","1046,17","348,72",0,0,0,0,0,"3,52","1,11","86,53","38,96",,"22,49","13,6","51,32","33,33","13,1","10,1","8,14","145,9","99,6","66,92","30,1","77,51","93,03","90,45","17,11","66,92","22,88","57,67","621,15","77,12","12,8","98,82","55,03","13,87","0,39",0,"20902073,9","20898783,44","3290,46","622713,78",0,"21524787,68",0,"16075013,74","4121202,76","3030758,16",56,"400396,55","904758,27","736895,9","5990731,64","314124,04","13998750,01","6956432,44",0,"155303,91","568664,45","762618,85","168797,44","503680,34","312299,72","1824,32","817804,38",0,"7091869,13",0,"2565125,47","5994907,02",0,405553,"6400460,02",0,"2565125,47","8965585,49",0,800000,0,800000,0,"7091869,13","7891869,13",0,0,0,0,0,0,0
2012,3300951,RJ,8180,8180,7899,7899,7870,8219,7899,7870,8219,"40,17",35,1,1,9,9,3190,3098,4129,4079,3293,3198,1030,3099,3099,1040,1030,1092,"604,08","188,44","474,95","474,95",0,"469,18",0,0,0,"154,25",,0,,"432,6",0,"432,6",0,0,0,0,,"1,03","32,28","17,26",0,"56,51","15,3","91,08",0,"12,2","9,7","8,11","159,7","99,6","99,63",28,"43,49","95,49","39,68",0,"99,63","56,51","42,71","537,71","43,49","12,2","99,53","99,53",0,,,"825977,26","560485,26",265492,"89751,74",0,915729,0,"885729,54",,"250064,22",15,"136527,72","245161,89","58975,56","813928,26",0,"816488,26",0,0,0,2560,"123198,87",0,0,0,0,0,0,168654,0,,,,,,,,,7189,24350,24000,90000,0,134193,224193,0,0,0,0,0,0,0
2014,3302858,RJ,164455,74641,170473,170473,164455,170473,170473,74641,170473,412,179,1,1,0,0,45080,19524,45778,19793,58737,23546,12051,51704,20450,19710,15909,21172,21172,3298,9606,5216,21172,0,0,0,0,2894,1059,21172,"6672,38",3081,675,74,0,0,0,0,"53,07","1,3","26,35","16,4",100,"74,07","14,2","32,07","21,91","7,5","9,1","9,1","161,3","96,5","43,78","30,3","25,93","87,96","34,33","7,03","43,78","52,24","69,87","642,59","47,76","13,7","96,47","43,78",100,"0,32","0,02","18613637,7","18291690,22","321947,48","6918,69",0,"18620556,39",0,"13846506,68","3956841,75","2553729,28",20,"615965,9","1256285,34","4893304,56","10742108,02","2551699,38","22804299,33","4772818,62",0,"46854,04","4619387,95","1375968,9","118285,36","4091507,61","2536880,14","14819,24","6643206,99",0,,0,0,0,"30041260,54",0,"2846947,09",0,"27194313,45","30041260,54",,,,,,,,0,0,"213734,26","213734,26",0,0,"213734,26"
2015,3302908,RJ,24810,11300,21676,21676,21648,24842,21676,11300,24842,144,"33,77",1,1,1,5,7024,3000,7792,3376,9671,,6967,8798,,7889,7518,4360,4360,1363,1556,1378,0,0,0,0,0,1271,120,0,"4987,54","428,05","428,05",0,0,0,0,0,200,"1,38","99,17","32,15",0,"67,5","14,7","27,51",100,"12,1","18,8",10,"171,9","99,9","52,13","38,3","32,5","91,02","87,6","27,51","52,13","63,3","51,07","1065,87","36,7","13,7","99,87","45,49",0,"1,14","0,47","4576742,92","4576742,92",0,"2138,98",0,"4578881,9",0,"3327745,74","1048578,02","2318916,59",20,"162973,35","1806965,7","822761,03","5232948,27","383784,48","7164782,49","1064172,7",0,"15000,17","420406,76","106331,43","63470,28","1093721,58","379835,24","3949,24","1477506,06",0,0,0,0,0,0,"18055,18",0,0,"18055,18","18055,18",0,0,0,0,0,0,0,0,0,"112353,73","112353,73",0,0,"112353,73"
2014,3303906,RJ,278613,248342,283282,283282,269120,298017,283282,245530,298017,700,269,1,1,4,4,52737,43824,58472,47768,79868,69242,52699,68476,60508,79812,68420,15152,14885,10090,10101,"11713,2",15152,267,0,0,0,"7646,5",295,14885,"6686,89",12401,9943,9602,0,"10,91","10,91",0,"2212,95","1,53","99,93","67,91",100,"21,16","10,6",100,"80,2","12,3","11,9","5,88","99,7",95,"86,67","15,9","78,84","84,01","99,89","98,44","86,67","32,01","19,06","250,19","67,99","10,6","93,49","83,33","98,24","0,44","0,18","83965026,54","51503464,99","32461561,55","1869574,29",0,"85834600,83",0,"77547214,98","9341277,83","13677911,37",256,"543880,61","3302516,57","15661639,67","60264617,1","3773662,89","77852771,66","9722046,62",0,"7805756,44","4092445,05","19272912,44",0,"3125998,99","3773662,89",0,"6899661,88",0,0,0,0,"5088573,2","5647545,8","2144047,7","1741184,19","11138982,51",0,"12880166,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,3303906,RJ,270527,237915,282498,282498,262100,297192,282498,231985,297192,645,255,1,1,4,4,48034,40903,53285,41495,75924,65692,47969,63521,58221,75846,63445,15080,14779,8881,8899,11164,15038,259,0,0,0,7290,286,14779,5233,8416,8416,9102,0,6497,4775,0,1472,"1,59","99,29","60,03","99,72","24,54","9,8","94,57","88,45","12,3","12,3","6,26","90,2","92,8","82,12","16,6","75,46","82,47","99,8","94,57","82,12","39,85","25,31","338,97","60,15","9,8","91,03","80,05",98,"0,35","0,17","67907456,05","41206569,77","26700886,28","1851226,08",0,"69758682,13",0,"62342710,5","10990114,43","9435254,95",207,"377328,38","2825052,73","11170515,12","44118937,35","1252553,15","56651226,82","5831095,58",0,"5545578,95","5448640,74","14765207,22",0,"1256389,19","1252553,15",0,"2508942,34",0,0,0,0,"2221434,84","4264235,03","2254441,3","2669172,71","6070938,46",0,"8740111,17",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,3305752,RJ,21076,26778,28058,28058,18810,31438,28058,26778,31438,13,65,1,1,0,0,4374,5370,4684,5501,7160,6517,564,6669,6304,762,673,1603,1603,136,1233,374,0,0,0,0,0,111,0,0,571,1405,80,984,0,0,0,0,,"1,64","12,9","8,48",0,"76,67","14,9","113,95","5,69","4,4","2,8","9,87","160,3",67,"95,44","18,7","23,33","93,14","11,03","6,49","95,44","23,08","77,98","231,78","76,92","14,4","67,04","85,18",0,"0,36",,"1638777,64","1288777,64",350000,"863,4",0,"1639641,04",0,"1034878,28",,"887748,33",17,"37979,01","123963,5","169359,1","1469304,37","105729,77","2258860,97","553990,68","116,88","200386,49","118470,62","49751,06","11365,53","139254,34","105233,03","496,74","244984,11",0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,100000,100000,855974,0,3145,3145,0,855974,859119
2011,3300308,RJ,88148,78561,92425,92425,88067,95260,92425,78561,95260,"166,01","109,43",1,1,4,3,28341,23911,28906,24346,28892,23911,7272,27033,22965,7297,7284,"7499,58","7499,58","1456,74","4252,27","4252,27",343,0,0,0,0,"1063,13",0,0,"5619,42","3390,73",0,"2042,61",0,0,0,0,0,"1,01","27,47","19,42","4,57","43,3","18,1","79,74",0,"14,4","6,2","5,57","134,6","95,3",85,"25,3","56,7","92,3","34,26",0,85,"43,3","58,11","364,46","56,7","14,4","92,53","82,47",0,"0,75",0,"3605605,1","2813786,45","791818,65","296,54",0,"3605901,64",0,"3460815,65","3202214,64","2900929,13",148,"82285,58","1152673,89","259139,93","4435033,83","137349,25","5005331,08","81785,79","67,76","39937,54","661,58",0,"350500,63","605768,97","74014,52","63334,73","743118,22",0,0,0,0,0,0,"10354,91",0,0,"10354,91","10354,91","253435,01","119172,41","106958,04","253435,01",0,"226130,45","479565,46",1163809,0,"118,74","118,74",0,1163809,"1163927,74"
2010,3300456,RJ,360660,184258,469332,469332,360660,469332,469332,184258,469332,527,406,1,1,0,0,81771,41358,91900,46481,97935,49012,29677,91867,46934,47854,41803,"47765,58",46973,11657,"29161,3",17912,"47765,58","792,58",0,0,0,10507,"1966,8","46920,5",21587,"11918,6",646,0,0,0,0,0,3201,"1,29","44,71","25,45",100,"60,89","20,7","40,87","5,42","17,6",7,"8,73",235,"76,9","39,26","46,9","39,11","94,63","39,97","2,22","39,26","36,33","88,6","694,53","63,67","28,6","76,85","39,26","98,23","0,45","0,27","51033696,1","51033696,1",0,"11818,21",0,"51045514,31",0,"38164993,14","35184995,7","18676300,2",154,"766798,4","4349476,52","8224528,8","39588896,34","8672634,82","77407732,06","17453034,6",5336,7566456,3020531,0,"8672635,3",2872900,"8388533,26","284101,56","11545534,82",0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,24640504,56209,56209,0,24640504,24696713
2011,3302601,RJ,33239,4954,32902,32902,29286,37343,32902,4954,37343,371,10,1,1,0,0,7656,1106,8265,1191,11488,1619,3861,10862,1532,6195,5890,3469,0,1251,2827,2827,0,3469,0,0,0,1157,173,0,183,311,0,0,0,0,0,0,0,"1,5","49,53","37,96",0,"14,23","17,2",11,0,"20,7","44,3","8,5",235,89,"15,06","25,4","85,77","94,61","44,25",0,"15,06","14,23","3,55","169,72","85,77","20,7","89,01","13,27",0,"0,05",0,"7336341,16","7336341,16",0,"3742,59",0,"7340083,75",0,"5819954,75","5492034,77","2883290,92",34,"120343,57","648581,72","1122975,35","5280093,55","1733468,31","12477746,2","1032208,56","855,16","504046,83","8349,67",0,"4423626,11","7645336,95","934128,37","799339,94","9378805,26",0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,"42626,04","42626,04",0,0,"42626,04"
2011,3303302,RJ,489720,453970,489720,489720,489720,489720,489720,453970,489720,"1275,7","660,7",1,1,0,0,85627,55779,88443,56127,188466,171529,76578,173831,157200,168550,155462,0,0,"36216,2","38485,64","41960,69",53518,0,0,53518,0,"32572,15",,0,"21398,12",40295,40295,40295,0,0,0,0,"9088,01","2,2","89,38","67,67",100,"21,6","17,9","104,7",100,"18,7","14,5","11,62","215,8",100,"92,7","23,9","78,4","92,12","94,1","104,7","92,7","28,09","32,41","486,13","71,91","17,2",100,"92,7",0,"0,4","0,23","248411229,7","142907728,3","105503501,4","7188889,95",0,"255600119,7",0,"249633116,3","36679263,48","22006796,99",420,"329037,92","9518031,7","21949943,43",177362070,"1915600,8","214155083,7","11061213,38","36164452,12","24358486,36","23816199,51","63035321,46",0,"3037543,12","1915600,8",0,"4953143,92",0,0,0,0,"4017540,54","7338148,37","3888429,89","15244118,8",0,0,"15244118,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3305109,RJ,423895,223524,459379,459379,423895,459379,459379,223524,459379,538,417,1,1,0,0,74925,39885,85472,45515,156142,66364,48433,117256,61830,91526,56728,49601,49601,17887,32066,25080,49601,0,0,0,0,15991,2480,49601,28948,"13518,75",0,0,0,0,0,0,0,"2,08","64,56","37,96",100,"46,78","16,4","42,16",0,"13,4","6,3","9,16","207,9","92,3","48,66","26,6","53,22","75,12","55,78",0,"48,66","31,95","77,46","552,37","68,05","17,2","92,28","48,66",100,"0,58",0,"73707711,77","73707711,77",0,"37601,56",0,"73745313,33",0,"56453561,06","55178093,16","28968224,25",430,"1209083,53","6516255,63","11282455,65","53048734,36","17416036,08","125363052,4","10370527,92","8591,74","5064123,56","83888,56",0,"44443865,43","76812171,16","9385123,06","8030913,02","94228207,24",0,,0,0,0,"5627384,82",0,0,0,"5627384,82","5627384,82",,,,,,,,0,0,"79908,97","79908,97",0,0,"79908,97"
2005,3300233,RJ,22670,9068,23011,23011,22670,23011,23011,9068,23011,227,21,1,1,0,0,5417,,7571,,10851,,5092,9451,,10200,8884,4225,4225,1314,1641,1980,1761,0,0,0,0,1115,0,0,4464,1535,1535,0,,,,,"722,6","1,81","92,76","31,1","41,68","53,14","8,4","93,54",100,"13,8","23,7",,"194,9","98,5","39,41","29,5","46,86",100,"80,07","93,54","39,41","61,16","32,03","1074,68","38,84","11,5","98,52","39,41",0,"1,06","0,47","4624600,87","4624600,87",0,"411897,03",0,"5036497,9",,"5508709,09","1640051,11","1216704,25",54,"148188,55","717291,79","492872,91","4316750,22","1407473,94","7187556,61","699582,8",0,"824554,86",0,"917137,86","763749,65",0,"1407473,94",0,,,,,"2567190,14","825885,85","5169071,41","1192,25",0,"5996149,51",0,"8563339,65",,,,,,,,,,,,,,
2003,3303906,RJ,228239,181745,279712,279712,223733,296108,279712,178109,296108,460,200,,,4,4,35754,29582,37636,29582,59717,50626,35038,51639,43287,58522,50606,12896,12632,8370,8708,10095,12896,264,0,0,0,5859,1225,12632,4106,6448,2579,5664,,,,,"0,28","1,69","97,54","71,72",100,"13,5","12,2","74,05",40,"14,4","12,2","6,47","106,6",80,"63,68","18,4","86,5","86,48","96,12","29,62","63,68","25,39","18,06","234,21","74,61","12,4","77,08","61,38","97,95","0,32",0,21696384,13508307,8188077,0,0,21696384,,19413555,6457539,4047518,157,160243,"1483700,76",1396949,"9373020,19",4568626,16500106,"1983364,81",0,"575095,36",575095,"1709514,07",0,"4298767,14",4568626,0,,,,,0,"836926,31","1233927,07","68323,77","1378177,15",761000,0,"2139177,15",,,,,,,,,,,,,,
2017,3300803,RJ,48879,32000,49344,49344,48214,57048,49344,28420,57048,"342,76",123,1,1,3,3,14992,6230,16562,7570,16245,,363,,,414,388,14621,0,141,"13492,47",12522,0,14361,0,0,10646,75,0,0,9,"1730,62",0,"902,31",0,0,0,0,0,"1,08","2,4","3,55",0,"14,36","28,6","60,8",0,"9,6","20,1","16,25","159,3","97,7","57,6","20,4","85,64",,"4,95",0,"57,6","7,72","9,19","206,25","92,28","14,6","85,68","56,09",0,0,0,"9899032,93","9433718,05","465314,88","1114431,04",0,"11013463,97",0,"10632591,02","14345191,66","3568553,24",106,"578981,07","184943,94","1060172,51","5949438,81","50990,85","10491173,81","4372123,73",0,"291726,79","118620,42","265061,26",0,"137386,47","50681,49","309,36","188377,32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5265,83","5265,83",0,0,"5265,83"
2017,3301009,RJ,465773,398448,442705,442705,442705,490288,442705,398448,490288,"1332,2","779,5",1,1,71,0,100375,74691,131625,77249,163442,115967,99722,135964,104608,151139,133115,"35774,72","35128,3","18507,58","18964,49","23942,2","35614,8","646,42",0,0,0,"14516,8","3098,1","35128,3","14050,21","11557,56","11557,56","14887,65",0,0,0,0,"4805,02","1,65","99,34","56,64","99,55","26,73","10,3","60,94",100,"12,2","10,2","10,35","111,9",100,90,"18,3","73,27","82,57","97,59","60,94",90,"41,96","28,38","378,94","58,04","9,7",95,"81,27","98,19","0,39","0,42","206098847,8","126842441,9","79256405,89","6747509,54",0,"212846357,3",0,"178849233,1","48851485,62","31131386,24",415,"3171063,44","9802679,01","23288508,61","98979075,26","10578772,26","164445761,8","30738607,5",0,"18804339,02","24149306,73","12781098,94",0,"11854425,77","10578772,26",0,"22433198,03",0,0,0,0,"10599430,55","12053488,31","4670150,16","20306682,15","7016386,87",0,"27323069,02",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3301702,RJ,748452,215854,916466,916466,748452,919596,916466,215854,919596,"1311,43",675,1,1,0,0,137973,67500,154504,76378,204805,100196,47173,196101,95938,91611,84313,38220,266,20281,"70908,29",22737,37953,37953,0,81307,2007,17983,"9706,67",266,"22805,42","28652,03",2397,"190,05",1640,0,0,1640,"2763,33","1,5","36,58","18,81","30,59","79,3","16,1","41,58","14,09","7,9","8,2","8,58","248,2","81,7","23,55","44,6","20,7","89,99","29,43","5,86","23,55","35,43","81,3","730,43","64,57","26,2","81,39","23,47","0,22","0,19","0,1","134944130,5",133663297,"1280833,48","95686,12",0,"135039816,6",0,69316620,"38285897,25","16371782,02",291,"2498352,97","16534679,34","12551434,02","55560727,46","1378753,5","96132208,59","36271069,31",0,"4024402,94","2921658,32","3580076,17",0,0,"1320149,21","58604,29","1378753,5",0,,,0,"24491591,61","404506,56",0,"24896098,17",0,0,"24896098,17",,,,,,,,"19869030,46","404506,56",,"14201942,07","6071594,95",,
2020,3304300,RJ,28113,44100,44989,44989,28113,60573,44989,43500,60573,72,"205,5",1,1,2,2,8258,9032,9161,10000,10321,,7057,9051,,8869,7700,4712,4608,"904,45","1304,66","1723,71",0,104,0,0,0,"785,03","91,67",0,"382,09",2900,0,0,0,0,0,0,100,"1,26","72,5","19,58",0,"62,69","9,1",100,0,"12,7","7,1","20,85","99,7","62,5","96,69","34,6","37,31","89,77","69,32",0,"96,69","71,76","126,17","1004,15","28,24","9,6","46,41","72,8",0,"0,08","0,03","8799190,21","8799190,21",0,"814,33",0,"8800004,54",0,"6791846,63","1641954,1","3605304,53",80,"533213,68","462564,86","5298815,14","10331137,81","65772,76","12495338,07","2098427,5",0,"381306,3",0,"49933,3",0,"202686,23","65772,76",0,"268458,99",0,0,0,0,"978553,25",0,0,"978553,25",0,0,"978553,25",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3305000,RJ,28325,36102,28325,28325,28325,36102,28325,28325,36102,252,"61,2",1,1,7,5,12392,2930,14984,2938,13106,,10080,12483,,10702,10147,5069,"1727,53",1913,"2528,62",2302,0,3341,0,0,0,1636,,0,1732,1620,1620,0,0,0,0,0,,"1,06","81,16","37,74",0,"54,59","14,9","64,07",100,"14,6","13,5","21,21","240,6",100,100,"32,2","45,41","95,17","75,65","64,07",100,"50,12","33,7","562,1","49,88","16,1","78,46",100,0,"0,34",,"12581285,14","12581285,14",0,"11066,48",0,"12592351,62",0,9081400,"3570128,37","3831321,83",25,"319264,19","903729,15","532326,61","5991916,68","58475,16","7712618,77","1538314,68",0,"253438,08","123912,25","151836,82",0,0,"55989,66","2485,5","58475,16",0,0,0,0,"21878,5",0,0,"21878,5",0,0,"21878,5","891404,75","1559231,94","70321,37",,,,"2520958,06",0,0,0,0,0,0,0
2020,3305158,RJ,13653,15000,9748,9748,9740,21916,9748,9000,21916,86,75,1,1,0,0,4619,4000,5139,4500,4704,4500,4607,4387,4000,4692,4375,"710,24","676,32","444,75","474,75","699,42","676,32","33,92",0,0,0,,"47,33",0,"280,8",403,0,0,0,0,0,0,0,"1,01","99,87","67,09","95,22","-5,51","8,2","84,89",0,"12,9","17,4","16,67","96,5","99,9","92,33","13,1","105,51","95,63","93,68",0,"92,33","28,38","6,17","114,76","71,62","8,7","62,3","68,44",0,"0,4",0,"2738089,15","2738089,15",0,"153544,78",0,"2891633,93",0,"2344643,68","546990,25","967946,94",33,"98877,76","278733,2","336814,98","2080724,75","89673,29","2666502,94",39500,0,"285815,24",0,"112536,63","456604,9",0,"89673,29",0,"89673,29",0,0,0,0,"409995,32",0,0,"409995,32",0,0,"409995,32","3385609,86","76493,4",0,"1692804,93",0,0,"3462103,26",0,0,0,0,0,0,0
2020,3306206,RJ,25001,21101,25001,25001,25001,37083,25001,18901,37083,177,29,1,1,3,1,10747,2234,11637,2234,13227,,10619,12216,,13075,12086,3501,3501,"1401,3","1854,73","2575,11",0,0,0,0,0,"1272,48",0,0,"543,19","660,44","121,44",0,0,0,0,0,,"1,24","98,68","40,03",0,"26,45","9,5","35,61","18,39","17,1","15,5","12,98","203,8",100,"75,6","23,3","73,55","92,69","75,55","6,55","75,6","47,02","26,07","445,84","52,98","12,4","67,42","56,9",0,"0,16",,"11937935,08","11937935,08",0,"16426,07",0,"11954361,15",0,"9226380,18","2230511,6","5614505,63",32,"119631,35","607856,97","914386,49","7954418,95","96545,26","10879649,53","2828685,32",0,"577695,31",0,"120343,2",0,"297515,19","96545,26",0,"394060,45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3300308,RJ,91295,78781,93396,93396,91136,96261,93396,78781,96261,"219,57","111,8",1,1,5,3,29462,24161,30755,25159,30856,24161,8742,,23175,8801,,"7938,58","7938,58","1565,17","4819,91","4819,91",0,0,0,0,0,,0,0,5690,"3356,73",0,"728,45",0,0,0,0,0,"1,05","29,45","19,72",0,"39,28",15,"69,64",0,"13,1","7,1","4,44",145,"97,6","84,35","21,5","60,72","92,61","32,47",0,"84,35","39,28","38,97","290,78","60,72","13,1","94,84","81,84",0,"0,72",0,"5699767,9","4509805,04","1189962,86","458242,49",0,"6158010,39",0,"5332742,57","687808,19","2600864,27",108,"30669,43","512334,39","281153,57","4535329,88","100190,51","5500627,11","369110,45",0,"181677,13","132114,36","928631,09","363881,91","183023,46","100041,86","148,65","283213,97",0,"183654,57",0,0,0,0,0,0,0,0,0,125836,7865,125836,"339358,65","8226,58","95606,34","443191,57",123410,0,0,0,123410,0,123410
2013,3301108,RJ,13991,14022,14018,14018,9893,19825,14018,13022,19825,66,32,1,1,3,4,4051,3298,4376,3468,5100,3641,4048,4632,3641,5097,4632,315,315,827,885,885,0,0,0,1180,0,695,0,0,110,"838,74","142,32","838,74",0,0,0,0,11,"1,27","99,7","55,32",0,"40,8","13,6","94,77","16,97","14,5","15,1","9,37","173,3","70,6","92,89","24,5","59,2","91,13","93,45","16,08","92,89","40,8","25,52","416,04","59,2","14,5","70,57","70,73",0,"0,07","0,01","3138304,8","2605321,52","532983,28","54692,6",0,"3192997,4",0,"2709744,24","599395,46","2080929,19",23,"16751,64","24335,86","419953,07","3114674,51","269599,35","4381265,72","611727,99","33832,35","484092,64","355475,31","54779,76","29788,56","492491,83","269199,36","399,99","762091,18",0,0,0,0,0,0,0,0,0,0,0,0,"319508,75",0,,,,"319508,75",0,0,35108,35108,0,0,35108
